State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Missouri,2/18/2017,4732,2/11/2017,33873,2676454,1.27
Missouri,2/25/2017,3161,2/18/2017,33854,2676454,1.26
Missouri,3/4/2017,3281,2/25/2017,32802,2676454,1.23
Missouri,3/11/2017,3733,3/4/2017,29842,2676454,1.11
Missouri,3/18/2017,5974,3/11/2017,28553,2676454,1.07
Missouri,3/25/2017,4114,3/18/2017,29466,2676454,1.1
Missouri,4/1/2017,3592,3/25/2017,30068,2676454,1.12
Missouri,4/8/2017,4181,4/1/2017,27823,2676454,1.04
Missouri,4/15/2017,2986,4/8/2017,25837,2690131,0.96
Missouri,4/22/2017,3057,4/15/2017,23529,2690131,0.87
Missouri,4/29/2017,3102,4/22/2017,24224,2690131,0.9
Missouri,5/6/2017,4052,4/29/2017,23356,2690131,0.87
Missouri,5/13/2017,3623,5/6/2017,23673,2690131,0.88
Missouri,5/20/2017,4497,5/13/2017,22814,2690131,0.85
Missouri,5/27/2017,6811,5/20/2017,23865,2690131,0.89
Missouri,6/3/2017,4667,5/27/2017,27340,2690131,1.02
Missouri,6/10/2017,4126,6/3/2017,28058,2690131,1.04
Missouri,6/17/2017,3694,6/10/2017,27385,2690131,1.02
Missouri,6/24/2017,3902,6/17/2017,27111,2690131,1.01
Missouri,7/1/2017,7701,6/24/2017,28679,2690131,1.07
Missouri,7/8/2017,4928,7/1/2017,30450,2690131,1.13
Missouri,7/15/2017,4694,7/8/2017,30729,2701609,1.14
Missouri,7/22/2017,6164,7/15/2017,31093,2701609,1.15
Missouri,7/29/2017,3236,7/22/2017,28190,2701609,1.04
Missouri,8/5/2017,4568,7/29/2017,29145,2701609,1.08
Missouri,8/12/2017,3250,8/5/2017,28737,2701609,1.06
Missouri,8/19/2017,3067,8/12/2017,27600,2701609,1.02
Missouri,8/26/2017,3075,8/19/2017,23233,2701609,0.86
Missouri,9/2/2017,2962,8/26/2017,22770,2701609,0.84
Missouri,9/9/2017,2513,9/2/2017,20981,2701609,0.78
Missouri,9/16/2017,2925,9/9/2017,20589,2701609,0.76
Missouri,9/23/2017,4302,9/16/2017,20122,2701609,0.74
Missouri,9/30/2017,6353,9/23/2017,22044,2701609,0.82
Missouri,10/7/2017,4222,9/30/2017,24511,2701609,0.91
Missouri,10/14/2017,4202,10/7/2017,21496,2711158,0.79
Missouri,10/21/2017,4041,10/14/2017,24086,2711158,0.89
Missouri,10/28/2017,3209,10/21/2017,20982,2711158,0.77
Missouri,11/4/2017,3511,10/28/2017,21631,2711158,0.8
Missouri,11/11/2017,3273,11/4/2017,20606,2711158,0.76
Missouri,11/18/2017,7177,11/11/2017,21585,2711158,0.8
Missouri,11/25/2017,3211,11/18/2017,23021,2711158,0.85
Missouri,12/2/2017,4438,11/25/2017,24430,2711158,0.9
Missouri,12/9/2017,4302,12/2/2017,22971,2711158,0.85
Missouri,12/16/2017,4891,12/9/2017,23873,2711158,0.88
Missouri,12/23/2017,7929,12/16/2017,24978,2711158,0.92
Missouri,12/30/2017,10634,12/23/2017,29770,2711158,1.1
Missouri,1/6/2018,10015,12/30/2017,37818,2711158,1.39
Missouri,1/13/2018,7270,1/6/2018,38387,2717978,1.41
Missouri,1/20/2018,5142,1/13/2018,36083,2717978,1.33
Missouri,1/27/2018,11274,1/20/2018,37605,2717978,1.38
Missouri,2/3/2018,3884,1/27/2018,41254,2717978,1.52
Missouri,2/10/2018,3725,2/3/2018,33992,2717978,1.25
Missouri,2/17/2018,3232,2/10/2018,34399,2717978,1.27
Missouri,2/24/2018,3362,2/17/2018,32219,2717978,1.19
Missouri,3/3/2018,3397,2/24/2018,34369,2717978,1.26
Missouri,3/10/2018,3010,3/3/2018,29291,2717978,1.08
Missouri,3/17/2018,3179,3/10/2018,27159,2717978,1
Missouri,3/24/2018,3599,3/17/2018,25563,2717978,0.94
Missouri,3/31/2018,4019,3/24/2018,26038,2717978,0.96
Missouri,4/7/2018,3977,3/31/2018,26192,2717978,0.96
Missouri,4/14/2018,2857,4/7/2018,23410,2724512,0.86
Missouri,4/21/2018,2569,4/14/2018,21505,2724512,0.79
Missouri,4/28/2018,2560,4/21/2018,20654,2724512,0.76
Missouri,5/5/2018,2956,4/28/2018,21142,2724512,0.78
Missouri,5/12/2018,6808,5/5/2018,19629,2724512,0.72
Missouri,5/19/2018,4160,5/12/2018,23112,2724512,0.85
Missouri,5/26/2018,5285,5/19/2018,24237,2724512,0.89
Missouri,6/2/2018,4426,5/26/2018,23687,2724512,0.87
Missouri,6/9/2018,3707,6/2/2018,24478,2724512,0.9
Missouri,6/16/2018,3110,6/9/2018,24211,2724512,0.89
Missouri,6/23/2018,2874,6/16/2018,24045,2724512,0.88
Missouri,6/30/2018,3665,6/23/2018,25012,2724512,0.92
Missouri,7/7/2018,5397,6/30/2018,24657,2724512,0.91
Missouri,7/14/2018,3975,7/7/2018,27712,2729841,1.02
Missouri,7/21/2018,5028,7/14/2018,26444,2729841,0.97
Missouri,7/28/2018,2770,7/21/2018,25890,2729841,0.95
Missouri,8/4/2018,2953,7/28/2018,26482,2729841,0.97
Missouri,8/11/2018,2691,8/4/2018,24951,2729841,0.91
Missouri,8/18/2018,2799,8/11/2018,23815,2729841,0.87
Missouri,8/25/2018,2657,8/18/2018,20725,2729841,0.76
Missouri,9/1/2018,2522,8/25/2018,20417,2729841,0.75
Missouri,9/8/2018,2538,9/1/2018,18654,2729841,0.68
Missouri,9/15/2018,2568,9/8/2018,18016,2729841,0.66
Missouri,9/22/2018,2430,9/15/2018,17501,2729841,0.64
Missouri,9/29/2018,2382,9/22/2018,18152,2729841,0.66
Missouri,10/6/2018,2841,9/29/2018,17503,2729841,0.64
Missouri,10/13/2018,3013,10/6/2018,16950,2732823,0.62
Missouri,10/20/2018,3055,10/13/2018,17550,2732823,0.64
Missouri,10/27/2018,5904,10/20/2018,17668,2732823,0.65
Missouri,11/3/2018,3028,10/27/2018,20212,2732823,0.74
Missouri,11/10/2018,3701,11/3/2018,19910,2732823,0.73
Missouri,11/17/2018,4327,11/10/2018,17325,2732823,0.63
Missouri,11/24/2018,3188,11/17/2018,15661,2732823,0.57
Missouri,12/1/2018,5113,11/24/2018,20732,2732823,0.76
Missouri,12/8/2018,4461,12/1/2018,20942,2732823,0.77
Missouri,12/15/2018,4424,12/8/2018,21026,2732823,0.77
Missouri,12/22/2018,6979,12/15/2018,21446,2732823,0.78
Missouri,12/29/2018,6286,12/22/2018,23846,2732823,0.87
Missouri,1/5/2019,7084,12/29/2018,31181,2732823,1.14
Missouri,1/12/2019,6087,1/5/2019,29832,2735238,1.09
Missouri,1/19/2019,5894,1/12/2019,28244,2735238,1.03
Missouri,1/26/2019,5351,1/19/2019,30092,2735238,1.1
Missouri,2/2/2019,4328,1/26/2019,32252,2735238,1.18
Missouri,2/9/2019,3608,2/2/2019,31428,2735238,1.15
Missouri,2/16/2019,2922,2/9/2019,29807,2735238,1.09
Missouri,2/23/2019,2969,2/16/2019,29357,2735238,1.07
Missouri,3/2/2019,2937,2/23/2019,29785,2735238,1.09
Missouri,3/9/2019,3038,3/2/2019,26777,2735238,0.98
Missouri,3/16/2019,3233,3/9/2019,25791,2735238,0.94
Missouri,3/23/2019,3557,3/16/2019,23273,2735238,0.85
Missouri,3/30/2019,2966,3/23/2019,23092,2735238,0.84
Missouri,4/6/2019,2639,3/30/2019,20567,2735238,0.75
Missouri,4/13/2019,2824,4/6/2019,18033,2738093,0.66
Missouri,4/20/2019,2381,4/13/2019,17337,2738093,0.63
Missouri,4/27/2019,2397,4/20/2019,16977,2738093,0.62
Missouri,5/4/2019,3188,4/27/2019,17642,2738093,0.64
Missouri,5/11/2019,2984,5/4/2019,17159,2738093,0.63
Missouri,5/18/2019,3304,5/11/2019,16818,2738093,0.61
Missouri,5/25/2019,4350,5/18/2019,17075,2738093,0.62
Missouri,6/1/2019,4651,5/25/2019,20153,2738093,0.74
Missouri,6/8/2019,4329,6/1/2019,20909,2738093,0.76
Missouri,6/15/2019,3311,6/8/2019,20814,2738093,0.76
Missouri,6/22/2019,3223,6/15/2019,21127,2738093,0.77
Missouri,6/29/2019,4043,6/22/2019,22521,2738093,0.82
Missouri,7/6/2019,5024,6/29/2019,22573,2738093,0.82
Missouri,7/13/2019,4522,7/6/2019,24323,2741528,0.89
Missouri,7/20/2019,3048,7/13/2019,23879,2741528,0.87
Missouri,7/27/2019,2726,7/20/2019,22468,2741528,0.82
Missouri,8/3/2019,2803,7/27/2019,23757,2741528,0.87
Missouri,8/10/2019,2656,8/3/2019,22333,2741528,0.81
Missouri,8/17/2019,2611,8/10/2019,20941,2741528,0.76
Missouri,8/24/2019,2623,8/17/2019,18467,2741528,0.67
Missouri,8/31/2019,2479,8/24/2019,17951,2741528,0.65
Missouri,9/7/2019,2116,8/31/2019,15894,2741528,0.58
Missouri,9/14/2019,2422,9/7/2019,15918,2741528,0.58
Missouri,9/21/2019,3646,9/14/2019,15719,2741528,0.57
Missouri,9/28/2019,3203,9/21/2019,16504,2741528,0.6
Missouri,10/5/2019,3427,9/28/2019,17954,2741528,0.65
Missouri,10/12/2019,3240,10/5/2019,17275,2745404,0.63
Missouri,10/19/2019,2698,10/12/2019,17598,2745404,0.64
Missouri,10/26/2019,2761,10/19/2019,17668,2745404,0.64
Missouri,11/2/2019,3056,10/26/2019,18273,2745404,0.67
Missouri,11/9/2019,3424,11/2/2019,16922,2745404,0.62
Missouri,11/16/2019,3888,11/9/2019,16753,2745404,0.61
Missouri,11/23/2019,3986,11/16/2019,18052,2745404,0.66
Missouri,11/30/2019,2878,11/23/2019,17388,2745404,0.63
Missouri,12/7/2019,4622,11/30/2019,20271,2745404,0.74
Missouri,12/14/2019,3900,12/7/2019,18912,2745404,0.69
Missouri,12/21/2019,7146,12/14/2019,19771,2745404,0.72
Missouri,12/28/2019,7177,12/21/2019,22484,2745404,0.82
Missouri,1/4/2020,7474,12/28/2019,29785,2745404,1.08
Missouri,1/11/2020,10913,1/4/2020,30140,2749100,1.1
Missouri,1/18/2020,4938,1/11/2020,29945,2749100,1.09
Missouri,1/25/2020,5474,1/18/2020,29170,2749100,1.06
Missouri,2/1/2020,4801,1/25/2020,29854,2749100,1.09
Missouri,2/8/2020,3670,2/1/2020,27906,2749100,1.02
Missouri,2/15/2020,3363,2/8/2020,27362,2749100,1
Missouri,2/22/2020,3063,2/15/2020,27035,2749100,0.98
Missouri,2/29/2020,2732,2/22/2020,26949,2749100,0.98
Missouri,3/7/2020,2994,2/29/2020,25225,2749100,0.92
Missouri,3/14/2020,4016,3/7/2020,22381,2749100,0.81
Missouri,3/21/2020,42246,3/14/2020,21538,2749100,0.78
Missouri,3/28/2020,104291,3/21/2020,49470,2749100,1.8
Missouri,4/4/2020,91458,3/28/2020,121467,2749100,4.42
Missouri,4/11/2020,102126,4/4/2020,178710,2794254,6.4
Missouri,4/18/2020,59602,4/11/2020,227557,2794254,8.14
Missouri,4/25/2020,55299,4/18/2020,255798,2794254,9.15
Missouri,5/2/2020,52527,4/25/2020,246663,2794254,8.83
Missouri,5/9/2020,31145,5/2/2020,266230,2794254,9.53
Missouri,5/16/2020,28244,5/9/2020,261840,2794254,9.37
Montana,1/3/2015,2203,12/27/2014,12787,424667,3.01
Montana,1/10/2015,2421,1/3/2015,13995,425627,3.29
Montana,1/17/2015,1418,1/10/2015,13901,425627,3.27
Montana,1/24/2015,1126,1/17/2015,13942,425627,3.28
Montana,1/31/2015,1257,1/24/2015,13938,425627,3.27
Montana,2/7/2015,1301,1/31/2015,13775,425627,3.24
Montana,2/14/2015,1196,2/7/2015,13489,425627,3.17
Montana,2/21/2015,1074,2/14/2015,13426,425627,3.15
Montana,2/28/2015,1141,2/21/2015,13300,425627,3.12
Montana,3/7/2015,1119,2/28/2015,13236,425627,3.11
Montana,3/14/2015,975,3/7/2015,12608,425627,2.96
Montana,3/21/2015,1038,3/14/2015,11852,425627,2.78
Montana,3/28/2015,952,3/21/2015,11034,425627,2.59
Montana,4/4/2015,951,3/28/2015,10623,425627,2.5
Montana,4/11/2015,1081,4/4/2015,9534,426704,2.23
Montana,4/18/2015,1085,4/11/2015,9057,426704,2.12
Montana,4/25/2015,973,4/18/2015,8550,426704,2
Montana,5/2/2015,908,4/25/2015,8079,426704,1.89
Montana,5/9/2015,824,5/2/2015,7669,426704,1.8
Montana,5/16/2015,827,5/9/2015,7217,426704,1.69
Montana,5/23/2015,838,5/16/2015,6791,426704,1.59
Montana,5/30/2015,1033,5/23/2015,6657,426704,1.56
Montana,6/6/2015,1011,5/30/2015,6644,426704,1.56
Montana,6/13/2015,963,6/6/2015,6400,426704,1.5
Montana,6/20/2015,936,6/13/2015,6380,426704,1.5
Montana,6/27/2015,792,6/20/2015,6365,426704,1.49
Montana,7/4/2015,705,6/27/2015,6309,426704,1.48
Montana,7/11/2015,870,7/4/2015,6440,427385,1.51
Montana,7/18/2015,700,7/11/2015,6038,427385,1.41
Montana,7/25/2015,637,7/18/2015,6164,427385,1.44
Montana,8/1/2015,692,7/25/2015,5923,427385,1.39
Montana,8/8/2015,726,8/1/2015,6011,427385,1.41
Montana,8/15/2015,774,8/8/2015,5729,427385,1.34
Montana,8/22/2015,756,8/15/2015,5882,427385,1.38
Montana,8/29/2015,792,8/22/2015,5560,427385,1.3
Montana,9/5/2015,855,8/29/2015,5534,427385,1.29
Montana,9/12/2015,773,9/5/2015,5052,427385,1.18
Montana,9/19/2015,844,9/12/2015,5220,427385,1.22
Montana,9/26/2015,882,9/19/2015,4906,427385,1.15
Montana,10/3/2015,1187,9/26/2015,4947,427385,1.16
Montana,10/10/2015,1394,10/3/2015,5162,429696,1.2
Montana,10/17/2015,1239,10/10/2015,5642,429696,1.31
Montana,10/24/2015,1356,10/17/2015,6141,429696,1.43
Montana,10/31/2015,1392,10/24/2015,6581,429696,1.53
Montana,11/7/2015,2015,10/31/2015,7047,429696,1.64
Montana,11/14/2015,1715,11/7/2015,7753,429696,1.8
Montana,11/21/2015,2149,11/14/2015,8852,429696,2.06
Montana,11/28/2015,2304,11/21/2015,9199,429696,2.14
Montana,12/5/2015,2366,11/28/2015,11661,429696,2.71
Montana,12/12/2015,1505,12/5/2015,11186,429696,2.6
Montana,12/19/2015,1809,12/12/2015,11992,429696,2.79
Montana,12/26/2015,1784,12/19/2015,11264,429696,2.62
Montana,1/2/2016,1827,12/26/2015,13663,429696,3.18
Montana,1/9/2016,2359,1/2/2016,13948,431780,3.23
Montana,1/16/2016,1531,1/9/2016,14088,431780,3.26
Montana,1/23/2016,1271,1/16/2016,14295,431780,3.31
Montana,1/30/2016,1274,1/23/2016,14648,431780,3.39
Montana,2/6/2016,1189,1/30/2016,14307,431780,3.31
Montana,2/13/2016,1037,2/6/2016,14334,431780,3.32
Montana,2/20/2016,1129,2/13/2016,13746,431780,3.18
Montana,2/27/2016,978,2/20/2016,13792,431780,3.19
Montana,3/5/2016,1000,2/27/2016,13454,431780,3.12
Montana,3/12/2016,942,3/5/2016,12561,431780,2.91
Montana,3/19/2016,926,3/12/2016,11992,431780,2.78
Montana,3/26/2016,1024,3/19/2016,11474,431780,2.66
Montana,4/2/2016,1006,3/26/2016,11092,431780,2.57
Montana,4/9/2016,1121,4/2/2016,10350,433730,2.39
Montana,4/16/2016,1080,4/9/2016,9335,433730,2.15
Montana,4/23/2016,979,4/16/2016,8868,433730,2.04
Montana,4/30/2016,970,4/23/2016,8683,433730,2
Montana,5/7/2016,806,4/30/2016,8166,433730,1.88
Montana,5/14/2016,932,5/7/2016,7357,433730,1.7
Montana,5/21/2016,883,5/14/2016,7463,433730,1.72
Montana,5/28/2016,996,5/21/2016,6889,433730,1.59
Montana,6/4/2016,904,5/28/2016,6928,433730,1.6
Montana,6/11/2016,935,6/4/2016,6620,433730,1.53
Montana,6/18/2016,862,6/11/2016,6328,433730,1.46
Montana,6/25/2016,787,6/18/2016,6354,433730,1.46
Montana,7/2/2016,778,6/25/2016,6588,433730,1.52
Montana,7/9/2016,832,7/2/2016,6175,436440,1.41
Montana,7/16/2016,741,7/9/2016,6385,436440,1.46
Montana,7/23/2016,617,7/16/2016,6176,436440,1.42
Montana,7/30/2016,544,7/23/2016,6064,436440,1.39
Montana,8/6/2016,660,7/30/2016,5797,436440,1.33
Montana,8/13/2016,599,8/6/2016,5747,436440,1.32
Montana,8/20/2016,609,8/13/2016,5714,436440,1.31
Montana,8/27/2016,662,8/20/2016,5318,436440,1.22
Montana,9/3/2016,708,8/27/2016,5241,436440,1.2
Montana,9/10/2016,675,9/3/2016,4711,436440,1.08
Montana,9/17/2016,739,9/10/2016,4645,436440,1.06
Montana,9/24/2016,902,9/17/2016,4533,436440,1.04
Montana,10/1/2016,967,9/24/2016,4715,436440,1.08
Montana,10/8/2016,1586,10/1/2016,4827,438099,1.1
Montana,10/15/2016,1215,10/8/2016,5505,438099,1.26
Montana,10/22/2016,1285,10/15/2016,6009,438099,1.37
Montana,10/29/2016,1152,10/22/2016,6114,438099,1.4
Montana,11/5/2016,1437,10/29/2016,6525,438099,1.49
Montana,11/12/2016,1286,11/5/2016,6637,438099,1.51
Montana,11/19/2016,1883,11/12/2016,7494,438099,1.71
Montana,11/26/2016,1874,11/19/2016,7813,438099,1.78
Montana,12/3/2016,2128,11/26/2016,9871,438099,2.25
Montana,12/10/2016,2368,12/3/2016,9551,438099,2.18
Montana,12/17/2016,1760,12/10/2016,11394,438099,2.6
Montana,12/24/2016,1477,12/17/2016,11638,438099,2.66
Montana,12/31/2016,1573,12/24/2016,12064,438099,2.75
Montana,1/7/2017,2573,12/31/2016,13207,438099,3.01
Montana,1/14/2017,1612,1/7/2017,13772,439594,3.13
Montana,1/21/2017,1149,1/14/2017,14560,439594,3.31
Montana,1/28/2017,977,1/21/2017,13760,439594,3.13
Montana,2/4/2017,941,1/28/2017,13911,439594,3.16
Montana,2/11/2017,1035,2/4/2017,13614,439594,3.1
Montana,2/18/2017,871,2/11/2017,13758,439594,3.13
Montana,2/25/2017,775,2/18/2017,12634,439594,2.87
Montana,3/4/2017,926,2/25/2017,12975,439594,2.95
Montana,3/11/2017,821,3/4/2017,12080,439594,2.75
Montana,3/18/2017,904,3/11/2017,12171,439594,2.77
Montana,3/25/2017,789,3/18/2017,10863,439594,2.47
Montana,4/1/2017,778,3/25/2017,10397,439594,2.37
Montana,4/8/2017,888,4/1/2017,9428,441125,2.14
Montana,4/15/2017,808,4/8/2017,8564,441125,1.94
Montana,4/22/2017,896,4/15/2017,7737,441125,1.75
Montana,4/29/2017,788,4/22/2017,7523,441125,1.71
Montana,5/6/2017,675,4/29/2017,7106,441125,1.61
Montana,5/13/2017,597,5/6/2017,6346,441125,1.44
Montana,5/20/2017,736,5/13/2017,5856,441125,1.33
Montana,5/27/2017,789,5/20/2017,5809,441125,1.32
Montana,6/3/2017,781,5/27/2017,5447,441125,1.23
Montana,6/10/2017,969,6/3/2017,5460,441125,1.24
Montana,6/17/2017,868,6/10/2017,5304,441125,1.2
Montana,6/24/2017,670,6/17/2017,5587,441125,1.27
Montana,7/1/2017,702,6/24/2017,5463,441125,1.24
Montana,7/8/2017,870,7/1/2017,5427,441125,1.23
Montana,7/15/2017,587,7/8/2017,5747,442119,1.3
Montana,7/22/2017,505,7/15/2017,5475,442119,1.24
Montana,7/29/2017,536,7/22/2017,5243,442119,1.19
Montana,8/5/2017,556,7/29/2017,5261,442119,1.19
Montana,8/12/2017,582,8/5/2017,4863,442119,1.1
Montana,8/19/2017,560,8/12/2017,5049,442119,1.14
Montana,8/26/2017,522,8/19/2017,4731,442119,1.07
Montana,9/2/2017,665,8/26/2017,4641,442119,1.05
Montana,9/9/2017,678,9/2/2017,4238,442119,0.96
Montana,9/16/2017,838,9/9/2017,4420,442119,1
Montana,9/23/2017,896,9/16/2017,4300,442119,0.97
Montana,9/30/2017,884,9/23/2017,4583,442119,1.04
Montana,10/7/2017,1258,9/30/2017,4426,442119,1
Montana,10/14/2017,966,10/7/2017,4870,443010,1.1
Montana,10/21/2017,1071,10/14/2017,5008,443010,1.13
Montana,10/28/2017,1086,10/21/2017,5433,443010,1.23
Montana,11/4/2017,1938,10/28/2017,5574,443010,1.26
Montana,11/11/2017,2115,11/4/2017,6467,443010,1.46
Montana,11/18/2017,1737,11/11/2017,7754,443010,1.75
Montana,11/25/2017,1589,11/18/2017,7852,443010,1.77
Montana,12/2/2017,1639,11/25/2017,9547,443010,2.16
Montana,12/9/2017,1467,12/2/2017,9105,443010,2.06
Montana,12/16/2017,1376,12/9/2017,9583,443010,2.16
Montana,12/23/2017,1790,12/16/2017,9567,443010,2.16
Montana,12/30/2017,1625,12/23/2017,10160,443010,2.29
Montana,1/6/2018,1603,12/30/2017,11751,443010,2.65
Montana,1/13/2018,1815,1/6/2018,11964,444370,2.69
Montana,1/20/2018,1193,1/13/2018,12321,444370,2.77
Montana,1/27/2018,1011,1/20/2018,12807,444370,2.88
Montana,2/3/2018,1015,1/27/2018,12482,444370,2.81
Montana,2/10/2018,1005,2/3/2018,12547,444370,2.82
Montana,2/17/2018,1013,2/10/2018,12463,444370,2.8
Montana,2/24/2018,1028,2/17/2018,12565,444370,2.83
Montana,3/3/2018,871,2/24/2018,12726,444370,2.86
Montana,3/10/2018,752,3/3/2018,12049,444370,2.71
Montana,3/17/2018,868,3/10/2018,11266,444370,2.54
Montana,3/24/2018,716,3/17/2018,10942,444370,2.46
Montana,3/31/2018,718,3/24/2018,9966,444370,2.24
Montana,4/7/2018,1014,3/31/2018,9442,444370,2.12
Montana,4/14/2018,905,4/7/2018,9079,445328,2.04
Montana,4/21/2018,822,4/14/2018,8325,445328,1.87
Montana,4/28/2018,731,4/21/2018,7262,445328,1.63
Montana,5/5/2018,658,4/28/2018,6649,445328,1.49
Montana,5/12/2018,651,5/5/2018,5932,445328,1.33
Montana,5/19/2018,591,5/12/2018,5636,445328,1.27
Montana,5/26/2018,701,5/19/2018,5274,445328,1.18
Montana,6/2/2018,765,5/26/2018,4954,445328,1.11
Montana,6/9/2018,859,6/2/2018,5065,445328,1.14
Montana,6/16/2018,768,6/9/2018,5021,445328,1.13
Montana,6/23/2018,745,6/16/2018,4953,445328,1.11
Montana,6/30/2018,619,6/23/2018,5037,445328,1.13
Montana,7/7/2018,684,6/30/2018,4828,445328,1.08
Montana,7/14/2018,560,7/7/2018,5140,446406,1.15
Montana,7/21/2018,430,7/14/2018,4788,446406,1.07
Montana,7/28/2018,398,7/21/2018,4650,446406,1.04
Montana,8/4/2018,488,7/28/2018,4554,446406,1.02
Montana,8/11/2018,493,8/4/2018,4361,446406,0.98
Montana,8/18/2018,424,8/11/2018,4403,446406,0.99
Montana,8/25/2018,463,8/18/2018,4224,446406,0.95
Montana,9/1/2018,518,8/25/2018,3860,446406,0.86
Montana,9/8/2018,519,9/1/2018,3542,446406,0.79
Montana,9/15/2018,559,9/8/2018,3437,446406,0.77
Montana,9/22/2018,592,9/15/2018,3433,446406,0.77
Montana,9/29/2018,675,9/22/2018,3456,446406,0.77
Montana,10/6/2018,905,9/29/2018,3599,446406,0.81
Montana,10/13/2018,1063,10/6/2018,3779,447698,0.84
Montana,10/20/2018,929,10/13/2018,4166,447698,0.93
Montana,10/27/2018,897,10/20/2018,4497,447698,1
Montana,11/3/2018,1264,10/27/2018,4675,447698,1.04
Montana,11/10/2018,1681,11/3/2018,5192,447698,1.16
Montana,11/17/2018,1476,11/10/2018,6063,447698,1.35
Montana,11/24/2018,1640,11/17/2018,6412,447698,1.43
Montana,12/1/2018,1657,11/24/2018,7996,447698,1.79
Montana,12/8/2018,1505,12/1/2018,7699,447698,1.72
Montana,12/15/2018,1275,12/8/2018,8604,447698,1.92
Montana,12/22/2018,1565,12/15/2018,8668,447698,1.94
Montana,12/29/2018,1571,12/22/2018,8799,447698,1.97
Montana,1/5/2019,1565,12/29/2018,10527,447698,2.35
Montana,1/12/2019,1783,1/5/2019,10996,448795,2.45
Montana,1/19/2019,1197,1/12/2019,10825,448795,2.41
Montana,1/26/2019,1056,1/19/2019,11347,448795,2.53
Montana,2/2/2019,1130,1/26/2019,11301,448795,2.52
Montana,2/9/2019,1417,2/2/2019,11497,448795,2.56
Montana,2/16/2019,1052,2/9/2019,11853,448795,2.64
Montana,2/23/2019,868,2/16/2019,11937,448795,2.66
Montana,3/2/2019,1020,2/23/2019,11842,448795,2.64
Montana,3/9/2019,904,3/2/2019,12024,448795,2.68
Montana,3/16/2019,774,3/9/2019,11601,448795,2.58
Montana,3/23/2019,729,3/16/2019,10768,448795,2.4
Montana,3/30/2019,701,3/23/2019,9979,448795,2.22
Montana,4/6/2019,739,3/30/2019,9428,448795,2.1
Montana,4/13/2019,815,4/6/2019,8096,450098,1.8
Montana,4/20/2019,767,4/13/2019,7558,450098,1.68
Montana,4/27/2019,856,4/20/2019,6498,450098,1.44
Montana,5/4/2019,762,4/27/2019,5989,450098,1.33
Montana,5/11/2019,595,5/4/2019,5609,450098,1.25
Montana,5/18/2019,624,5/11/2019,5052,450098,1.12
Montana,5/25/2019,779,5/18/2019,4860,450098,1.08
Montana,6/1/2019,757,5/25/2019,4730,450098,1.05
Montana,6/8/2019,812,6/1/2019,4692,450098,1.04
Montana,6/15/2019,710,6/8/2019,4460,450098,0.99
Montana,6/22/2019,664,6/15/2019,4641,450098,1.03
Montana,6/29/2019,705,6/22/2019,4808,450098,1.07
Montana,7/6/2019,788,6/29/2019,4775,450098,1.06
Montana,7/13/2019,702,7/6/2019,5319,451864,1.18
Montana,7/20/2019,536,7/13/2019,4863,451864,1.08
Montana,7/27/2019,495,7/20/2019,4786,451864,1.06
Montana,8/3/2019,467,7/27/2019,4784,451864,1.06
Montana,8/10/2019,491,8/3/2019,4652,451864,1.03
Montana,8/17/2019,494,8/10/2019,4525,451864,1
Montana,8/24/2019,522,8/17/2019,4387,451864,0.97
Montana,8/31/2019,481,8/24/2019,4026,451864,0.89
Montana,9/7/2019,549,8/31/2019,3557,451864,0.79
Montana,9/14/2019,677,9/7/2019,3558,451864,0.79
Montana,9/21/2019,617,9/14/2019,3557,451864,0.79
Montana,9/28/2019,732,9/21/2019,3399,451864,0.75
Montana,10/5/2019,1078,9/28/2019,3668,451864,0.81
Montana,10/12/2019,1236,10/5/2019,3990,453040,0.88
Montana,10/19/2019,964,10/12/2019,4444,453040,0.98
Montana,10/26/2019,1020,10/19/2019,4510,453040,1
Montana,11/2/2019,1782,10/26/2019,4754,453040,1.05
Montana,11/9/2019,1594,11/2/2019,5846,453040,1.29
Montana,11/16/2019,1286,11/9/2019,6248,453040,1.38
Montana,11/23/2019,1525,11/16/2019,6754,453040,1.49
Montana,11/30/2019,1740,11/23/2019,7016,453040,1.55
Montana,12/7/2019,1932,11/30/2019,8870,453040,1.96
Montana,12/14/2019,1355,12/7/2019,8660,453040,1.91
Montana,12/21/2019,1541,12/14/2019,9144,453040,2.02
Montana,12/28/2019,1722,12/21/2019,8894,453040,1.96
Montana,1/4/2020,1555,12/28/2019,11056,453040,2.44
Montana,1/11/2020,1755,1/4/2020,11756,454298,2.59
Montana,1/18/2020,1236,1/11/2020,11254,454298,2.48
Montana,1/25/2020,922,1/18/2020,11830,454298,2.6
Montana,2/1/2020,902,1/25/2020,11527,454298,2.54
Montana,2/8/2020,935,2/1/2020,11489,454298,2.53
Montana,2/15/2020,921,2/8/2020,11479,454298,2.53
Montana,2/22/2020,795,2/15/2020,11308,454298,2.49
Montana,2/29/2020,695,2/22/2020,11296,454298,2.49
Montana,3/7/2020,714,2/29/2020,10782,454298,2.37
